"Time","Alor.Gajah","Alor.Setar","Balik.Pulau","Balok.Baru.Kuantan","Bandaraya.Melaka","Banting","Batu.Muda","Batu.Pahat","Besut","Bintulu","Bukit.Rambai","Cheras","Indera.Mahkota.Kuantan","Jerantut","Kangar","Kapit","Kemaman","Keningau","Kimanis","Klang","Kluang","Kota.Bharu","Kota.Kinabalu","Kota.Tinggi","Kuala.Selangor","Kuala.Terengganu","Kuching","Kulim","Labuan","Langkawi","Larkin","Limbang","Minden","Miri","Muar","Mukah","Nilai","Paka","Pasir.Gudang","Pegoh.Ipoh","Pengerang","Petaling.Jaya","Port.Dickson","Putrajaya","Rompin","Samalaju","Samarahan","Sandakan","Sarikei","Seberang.Jaya","Seberang.Perai","Segamat","Seremban","Seri.Manjung","Shah.Alam","Sibu","Sri.Aman","Sungai.Petani","Taiping","Tanah.Merah","Tangkak","Tanjung.Malim","Tasek.Ipoh","Tawau","Temerloh"
2022-01-04 21:00:00,26,39,36,44,21,58,55,19,38,41,26,56,18,27,39,32,21,16,15,65,13,47,27,19,38,28,21,52,34,36,22,19,45,34,NA,27,55,26,17,53,19,64,44,37,42,25,23,21,58,60,45,19,31,49,61,22,31,35,60,40,20,33,53,49,23
2022-01-04 22:00:00,27,39,35,28,19,58,55,17,38,42,24,56,18,27,40,34,20,16,15,65,14,47,29,19,37,28,21,53,35,37,22,20,44,34,NA,27,54,25,18,53,18,63,45,37,42,25,22,19,58,62,46,19,30,51,61,22,30,36,60,43,20,33,52,50,22
2022-01-04 23:00:00,28,40,36,28,20,58,54,16,38,40,NA,56,19,28,41,35,20,17,15,65,14,49,31,17,36,28,20,53,40,37,23,20,44,36,NA,27,54,24,19,52,17,62,47,39,43,26,21,19,58,62,49,19,29,52,60,23,29,36,61,45,19,31,51,50,23
2022-01-05,27,42,37,30,21,58,54,16,36,39,NA,56,19,28,42,36,20,19,14,65,14,53,29,16,37,28,20,54,44,39,23,21,46,37,NA,27,54,23,19,51,18,62,46,39,43,26,22,18,58,62,51,18,27,52,60,24,28,37,61,46,20,31,49,50,22
2022-01-05 01:00:00,26,44,37,29,22,58,54,17,37,41,NA,56,18,27,44,35,20,19,14,66,15,54,32,15,41,28,21,54,45,41,22,20,46,38,NA,28,54,22,20,51,19,63,45,40,44,28,23,19,58,62,51,18,27,52,61,25,29,38,62,47,20,30,49,51,23
2022-01-05 02:00:00,26,46,37,29,21,58,53,17,37,42,NA,56,18,27,44,36,18,19,13,67,16,56,33,14,40,29,21,54,46,42,23,21,45,38,NA,28,54,23,20,52,19,63,45,41,41,29,23,18,58,62,52,19,27,52,61,25,29,39,62,48,20,29,47,50,22
2022-01-05 03:00:00,26,47,38,29,21,59,53,18,36,44,NA,56,17,27,44,37,18,20,13,66,17,57,33,15,39,30,21,54,48,43,24,21,45,39,NA,27,54,23,20,51,19,63,46,43,41,29,23,17,58,63,52,18,27,52,61,25,28,40,62,49,21,30,46,49,22
2022-01-05 04:00:00,25,49,38,31,21,63,53,18,35,44,NA,56,17,26,45,36,18,20,13,66,17,58,34,16,39,30,22,55,46,45,25,21,45,40,NA,27,54,23,20,51,19,63,45,44,40,29,23,17,58,63,52,18,27,52,62,24,28,41,62,50,22,29,50,49,22
2022-01-05 05:00:00,25,51,40,31,21,62,53,19,36,43,NA,55,17,25,46,37,19,19,13,65,18,59,33,16,38,29,21,55,47,46,25,22,45,40,NA,27,54,24,21,51,19,63,44,45,40,29,23,17,58,63,52,18,27,52,61,23,28,42,62,51,23,30,51,49,21
2022-01-05 06:00:00,24,52,41,31,21,62,53,18,34,42,NA,55,18,26,46,37,19,19,13,65,19,59,34,16,36,30,20,55,47,46,26,23,44,40,NA,28,54,25,21,52,19,63,43,44,40,30,24,18,58,63,53,18,27,52,61,23,28,44,62,52,22,29,52,49,21
2022-01-05 07:00:00,23,52,41,31,21,61,53,18,34,42,NA,54,19,27,46,36,19,19,13,64,19,60,33,16,35,30,20,56,48,47,27,23,45,40,NA,28,53,25,21,52,19,64,43,42,40,30,23,19,58,63,53,18,27,52,61,23,27,45,63,52,22,29,52,51,21
2022-01-05 08:00:00,24,53,42,32,22,60,53,18,33,41,NA,54,19,27,46,36,19,20,14,63,19,60,35,17,34,29,20,56,48,47,28,22,48,41,NA,29,53,26,21,52,19,64,43,41,39,32,24,18,58,63,54,18,27,52,61,24,28,48,63,52,21,28,52,51,21
2022-01-05 09:00:00,24,53,41,31,23,60,53,18,32,39,NA,53,19,27,49,37,19,20,14,61,19,61,34,16,30,30,20,56,49,49,28,27,49,41,NA,29,53,28,23,51,20,64,41,39,38,32,22,19,59,63,55,18,27,50,61,24,29,49,62,53,21,27,52,50,21
2022-01-05 10:00:00,24,53,43,30,22,60,53,18,32,39,NA,54,20,26,51,36,18,20,14,60,20,61,34,17,29,30,19,57,49,49,28,27,51,41,NA,28,53,30,23,52,19,64,42,41,37,32,22,19,59,63,55,19,28,49,60,25,31,51,60,53,21,26,52,49,22
2022-01-05 11:00:00,25,54,44,29,24,60,54,18,31,39,NA,54,20,27,52,36,18,20,14,59,19,61,35,17,28,30,19,57,49,50,29,28,52,43,NA,30,53,30,24,54,19,65,42,43,39,33,23,19,59,64,55,18,29,49,61,25,32,52,60,53,21,27,52,48,20
2022-01-05 12:00:00,26,54,46,29,25,60,55,18,31,39,NA,54,20,28,53,34,19,20,14,59,19,61,35,18,28,29,19,57,49,51,29,30,52,43,NA,28,53,29,25,55,20,65,43,44,43,33,23,21,59,64,55,18,30,50,61,25,33,52,61,53,22,29,52,48,21
2022-01-05 13:00:00,26,54,47,28,25,60,54,17,30,39,NA,55,20,28,53,31,19,21,15,59,19,61,35,19,28,29,19,57,49,51,29,29,53,44,NA,29,54,28,25,55,19,66,43,45,42,33,26,22,59,64,55,18,30,51,61,24,33,52,61,53,22,28,52,48,22
2022-01-05 14:00:00,26,54,47,28,26,61,53,17,31,40,NA,55,19,29,53,29,20,22,16,59,19,62,35,19,29,29,19,57,50,52,30,29,53,43,NA,29,54,26,25,54,20,67,43,47,40,34,28,24,59,64,55,20,31,50,61,25,33,52,60,53,22,30,53,47,22
2022-01-05 15:00:00,27,55,48,27,27,61,53,19,31,40,NA,56,19,27,53,28,20,22,16,59,19,61,34,19,31,30,20,57,50,52,31,30,53,43,NA,30,55,26,25,54,20,67,43,44,41,35,29,27,58,61,55,19,30,49,61,26,33,51,60,54,23,32,53,47,22
2022-01-05 16:00:00,27,55,49,27,28,61,55,19,32,39,NA,57,18,26,53,29,20,21,16,59,19,61,34,19,31,29,20,57,51,52,32,30,53,43,NA,30,55,24,26,54,19,67,43,46,41,35,29,28,58,61,55,18,31,48,61,27,32,52,59,54,23,33,53,47,22
2022-01-05 17:00:00,28,54,51,26,28,62,55,22,32,39,NA,57,21,25,53,29,18,22,16,58,18,61,35,21,34,29,21,57,49,52,33,32,53,44,NA,31,55,24,26,55,18,66,44,47,39,38,29,28,58,60,56,18,32,48,61,27,32,52,59,54,23,34,53,47,22
2022-01-05 18:00:00,28,54,50,27,28,62,55,26,32,40,NA,57,23,25,53,28,18,23,15,58,18,61,36,22,35,29,22,56,44,52,31,32,53,45,NA,32,55,24,25,55,17,59,44,48,35,41,28,26,59,59,56,18,34,48,60,29,32,52,59,54,24,35,53,51,22
2022-01-05 19:00:00,28,54,51,27,29,62,55,29,33,41,NA,57,23,23,53,30,18,22,13,56,19,61,37,23,35,29,22,56,45,52,32,32,53,48,NA,31,55,24,24,55,17,59,43,50,35,42,29,25,58,59,56,17,34,47,60,31,30,52,59,54,26,36,53,47,21
2022-01-05 20:00:00,26,54,50,26,30,61,54,30,35,41,NA,56,22,24,53,28,17,23,12,57,20,60,38,23,38,31,22,56,43,52,32,32,54,48,NA,31,55,23,25,55,17,58,42,50,37,42,28,24,59,59,56,16,34,46,60,32,31,52,58,54,28,35,53,42,23
2022-01-05 21:00:00,26,54,52,25,33,61,55,30,36,40,NA,56,20,22,52,28,17,22,12,56,20,59,41,24,37,31,21,56,43,52,33,32,55,49,NA,31,55,23,25,54,18,59,42,49,38,41,29,24,59,58,57,16,33,44,60,33,30,52,58,54,32,36,54,41,23
2022-01-05 22:00:00,25,54,52,25,35,59,54,30,36,40,NA,57,19,23,51,26,17,22,11,57,20,59,41,23,38,35,21,57,41,51,33,31,55,49,NA,31,55,23,24,54,18,59,42,49,38,41,28,24,58,57,57,16,31,44,60,33,30,52,58,54,35,36,54,40,24
2022-01-05 23:00:00,26,54,52,25,35,59,55,29,36,41,NA,57,18,23,51,24,17,21,11,57,20,60,40,22,39,38,20,57,36,51,32,31,56,48,NA,32,56,23,23,54,19,60,40,48,36,39,27,25,58,57,57,16,28,43,60,33,29,52,58,55,36,36,54,42,25
2022-01-06,27,54,52,29,36,60,55,28,39,40,NA,57,18,23,51,24,18,21,13,56,20,59,42,21,37,39,21,56,33,49,33,31,55,48,NA,33,56,22,23,54,19,61,39,49,36,38,27,24,58,57,58,16,23,41,60,32,29,52,58,55,37,37,54,44,26
2022-01-06 01:00:00,28,53,52,30,37,60,54,25,39,37,NA,57,18,24,49,25,19,21,13,55,20,59,41,19,36,40,21,57,34,47,32,31,55,47,NA,34,56,23,23,54,19,61,39,48,35,36,25,25,59,57,59,16,24,41,60,31,29,52,59,55,38,37,55,44,26
2022-01-06 02:00:00,30,52,52,31,39,59,54,24,38,35,NA,57,20,24,49,24,20,21,13,54,19,60,41,19,37,40,21,58,33,47,32,30,55,47,NA,35,56,22,23,55,19,61,39,50,35,35,27,24,58,57,59,16,24,40,60,31,29,52,58,56,40,38,55,45,27
2022-01-06 03:00:00,31,52,52,31,40,58,55,23,38,35,43,57,21,24,48,24,21,22,13,53,19,60,42,18,38,40,21,58,32,46,33,30,55,46,NA,36,57,23,23,56,19,61,37,48,35,36,27,24,58,57,58,16,25,40,60,31,29,52,58,56,42,38,55,46,27
2022-01-06 04:00:00,31,52,52,28,42,57,55,24,38,36,43,57,22,24,46,24,21,22,13,53,19,62,40,18,39,41,20,57,33,45,32,29,55,46,NA,37,57,22,23,55,19,60,36,48,35,36,28,25,58,58,59,16,25,40,60,32,28,51,58,56,43,38,55,46,27
2022-01-06 05:00:00,32,50,52,28,41,58,54,24,37,37,43,57,24,25,45,24,21,23,13,53,19,62,40,18,40,42,20,57,33,44,34,30,56,46,NA,38,57,20,23,55,19,60,37,49,35,36,30,25,58,58,58,16,26,41,61,32,28,50,59,56,44,37,54,47,28
2022-01-06 06:00:00,33,49,52,29,43,57,55,25,37,36,42,57,23,24,44,24,21,23,13,54,19,62,39,18,41,42,20,57,33,43,33,29,56,46,NA,38,58,20,22,54,19,60,38,50,35,36,29,26,58,58,58,16,26,40,61,33,27,48,59,56,45,37,54,45,28
2022-01-06 07:00:00,34,48,52,28,43,58,54,26,37,35,41,57,23,24,46,24,21,23,13,53,19,62,40,18,41,42,19,57,32,42,35,30,56,47,NA,39,58,19,22,54,18,59,39,51,35,38,30,27,58,58,58,16,26,39,61,33,27,46,59,57,46,39,54,42,30
2022-01-06 08:00:00,34,47,52,28,43,58,54,27,37,35,41,57,23,23,47,24,22,23,12,54,19,63,39,18,42,44,20,56,32,41,35,30,56,46,NA,38,58,18,22,54,18,59,39,52,35,36,30,29,58,58,58,17,27,41,61,33,26,46,60,57,47,40,54,42,30
2022-01-06 09:00:00,34,46,52,29,43,57,54,27,38,32,41,57,23,24,45,23,22,23,12,55,19,63,40,18,45,44,20,56,32,40,38,25,57,45,NA,37,59,16,21,54,19,58,40,53,35,36,31,29,58,58,57,17,26,44,61,34,24,45,60,57,48,41,54,42,31
2022-01-06 10:00:00,35,44,51,30,44,58,54,27,38,33,42,56,23,24,42,23,22,23,12,56,18,63,39,17,47,45,21,56,33,39,37,25,57,45,NA,37,59,15,21,53,19,58,40,53,35,39,31,31,58,58,57,17,26,49,62,32,23,45,61,57,49,42,54,42,32
2022-01-06 11:00:00,36,43,51,32,43,57,53,27,38,33,42,56,23,24,41,23,22,24,13,57,18,62,39,17,48,45,20,56,33,37,36,25,57,45,NA,37,59,15,22,52,19,58,39,52,34,41,29,33,58,58,56,17,25,52,61,32,22,45,60,57,49,43,54,46,33
2022-01-06 12:00:00,36,43,51,31,43,57,52,27,38,33,43,56,23,24,41,25,21,25,14,56,19,63,39,17,48,45,20,57,34,37,38,24,56,45,NA,37,58,15,22,52,18,57,39,52,31,43,29,32,58,57,56,18,25,52,61,32,21,45,59,57,51,43,54,47,33
2022-01-06 13:00:00,37,44,51,31,44,57,53,28,38,33,44,55,22,23,40,26,20,25,13,56,19,62,38,18,47,45,20,56,34,37,39,24,56,45,NA,37,58,16,22,52,18,57,40,51,30,43,25,32,57,57,56,18,26,52,61,32,21,45,59,57,51,45,53,47,33
2022-01-06 14:00:00,37,46,51,30,44,57,54,29,37,32,45,55,23,23,40,31,20,25,13,56,19,62,39,19,47,45,19,56,33,38,38,24,56,45,NA,40,57,17,23,53,18,57,41,51,30,43,23,32,58,57,56,17,26,52,61,31,20,46,59,57,51,43,53,48,33
2022-01-06 15:00:00,37,47,51,31,43,56,54,29,39,33,44,55,24,23,41,34,20,25,12,56,19,62,39,19,47,45,17,55,33,38,38,23,56,45,NA,40,56,18,23,53,25,56,41,50,30,42,23,29,58,57,56,17,25,52,62,31,20,47,59,57,51,41,54,49,33
2022-01-06 16:00:00,37,48,51,31,42,56,53,29,39,34,43,55,24,23,42,33,20,26,13,57,19,62,39,20,46,45,18,56,32,39,38,24,56,44,NA,40,56,18,23,52,28,56,40,52,29,43,22,28,58,57,55,18,24,53,62,31,20,46,60,57,51,42,54,50,33
2022-01-06 17:00:00,38,50,51,32,41,56,53,29,38,35,43,55,27,23,42,33,21,26,13,58,20,62,40,21,46,45,19,56,59,40,39,23,56,43,NA,39,56,17,23,53,28,57,41,52,28,41,22,28,57,57,55,19,23,53,63,31,18,46,61,58,49,41,53,50,34
2022-01-06 18:00:00,38,50,51,32,41,56,53,27,39,34,43,55,29,25,44,33,21,26,12,59,20,62,43,21,46,45,19,56,70,41,41,22,56,41,NA,40,56,18,25,52,29,57,44,52,27,39,21,29,57,57,55,18,24,54,63,30,17,47,61,58,48,41,54,46,35
2022-01-06 19:00:00,38,50,52,33,41,57,53,26,38,35,40,56,30,27,46,35,21,26,13,60,20,62,44,21,46,45,19,56,70,42,39,22,55,38,NA,40,55,19,25,52,30,58,45,52,30,40,21,29,57,57,55,20,26,54,64,31,17,47,61,58,46,41,54,45,35
2022-01-06 20:00:00,39,51,52,34,40,59,55,25,37,36,42,57,29,27,48,37,22,25,13,60,19,63,42,21,47,43,19,56,70,41,39,21,55,37,NA,40,56,20,25,52,30,60,46,53,29,42,22,32,57,57,55,21,28,55,66,31,16,47,60,58,44,45,54,46,35
2022-01-06 21:00:00,42,49,49,34,37,60,55,24,37,38,45,59,28,27,51,38,24,25,13,60,19,62,40,20,49,42,17,55,70,42,39,23,55,40,NA,39,56,21,26,52,29,61,46,54,29,45,21,35,57,57,56,22,31,54,67,29,16,46,60,58,41,47,54,47,35
2022-01-06 22:00:00,45,50,49,36,37,61,56,24,38,39,46,60,26,27,52,40,25,25,13,61,19,61,38,19,50,38,18,55,70,42,40,23,55,40,NA,39,57,23,27,52,30,62,48,56,29,47,22,36,57,57,56,23,34,54,69,29,16,46,60,57,39,48,54,49,36
2022-01-06 23:00:00,48,50,49,36,38,62,56,24,38,39,51,61,27,27,51,41,24,24,13,62,19,59,40,19,51,37,17,55,70,43,41,24,55,40,NA,39,57,23,27,52,37,63,50,57,29,49,23,36,57,57,56,23,34,54,70,29,16,46,59,57,38,50,54,46,37
2022-01-07,48,49,49,32,39,63,57,25,38,40,52,61,28,28,51,42,23,24,11,63,20,58,38,19,52,37,18,55,70,44,41,23,55,39,NA,37,57,24,28,53,37,63,52,58,30,52,24,38,57,58,55,24,35,54,70,29,16,46,59,58,38,51,55,46,37
2022-01-07 01:00:00,49,50,51,32,39,64,57,26,40,42,53,61,28,28,51,41,24,24,11,65,20,56,39,18,52,36,18,55,70,45,41,24,56,39,NA,36,57,24,30,52,37,63,54,59,30,52,24,37,57,59,55,26,34,54,71,28,16,48,58,59,37,51,54,46,38
2022-01-07 02:00:00,50,51,51,32,37,66,58,26,42,43,53,62,27,28,52,42,24,23,11,67,21,55,38,19,52,37,18,55,70,45,42,24,56,38,NA,35,58,26,31,53,38,65,56,61,30,52,24,38,58,59,55,26,35,54,72,28,16,48,59,59,37,52,54,46,38
2022-01-07 03:00:00,51,51,51,33,38,68,58,26,44,43,53,62,26,29,52,45,24,23,11,68,21,54,37,19,52,38,19,55,70,44,42,24,57,41,NA,34,59,28,31,54,40,68,58,62,31,53,24,38,58,59,56,26,36,54,73,28,16,48,59,59,36,52,53,46,39
2022-01-07 04:00:00,51,51,51,33,38,70,58,26,45,41,54,63,25,28,52,47,24,22,11,69,21,53,38,19,52,38,20,56,69,44,42,24,57,43,NA,33,60,30,33,54,40,69,60,63,30,53,23,38,58,60,56,27,37,54,74,28,16,49,58,60,36,52,53,46,41
2022-01-07 05:00:00,51,51,52,34,40,72,59,27,45,40,54,64,25,28,52,47,25,23,12,70,21,52,38,19,52,37,19,56,69,45,41,24,57,44,NA,32,60,32,34,54,41,70,61,63,29,53,22,37,57,60,56,28,37,54,74,28,17,50,59,60,36,53,53,45,41
2022-01-07 06:00:00,52,51,52,34,42,75,59,28,46,40,54,65,25,28,52,47,25,22,11,71,21,52,38,18,52,38,19,56,69,46,41,23,57,45,NA,31,60,33,36,54,42,71,62,65,28,53,21,36,57,60,56,28,37,55,75,28,17,51,59,60,35,53,53,46,42
2022-01-07 07:00:00,52,51,52,36,43,75,60,27,46,39,55,65,26,28,52,47,26,22,11,72,22,52,37,19,53,38,19,57,69,47,39,23,57,44,NA,30,60,35,37,55,43,71,62,65,28,52,20,34,58,60,56,29,38,55,76,28,17,52,58,60,35,53,52,48,43
2022-01-07 08:00:00,52,51,53,36,44,76,60,27,46,40,55,66,27,28,51,47,27,22,11,74,22,52,37,20,53,38,20,57,70,47,39,24,57,45,NA,30,60,36,37,54,43,72,63,65,28,52,20,33,58,60,56,30,38,55,76,29,17,52,58,60,37,53,53,50,43
2022-01-07 09:00:00,52,50,53,36,45,76,60,27,45,44,55,67,26,28,51,48,27,22,11,75,24,52,36,20,54,37,20,57,70,47,39,25,56,46,NA,29,60,36,38,55,44,72,63,65,30,52,21,33,58,60,56,31,41,55,76,29,17,52,58,60,37,53,53,50,44
2022-01-07 10:00:00,52,50,54,36,46,76,60,27,45,46,55,68,25,29,51,48,27,23,12,76,24,53,37,21,55,36,20,57,70,48,39,25,57,46,NA,29,60,36,38,54,44,73,64,64,30,52,21,32,58,60,56,32,42,54,77,30,18,52,59,60,38,53,53,49,43
2022-01-07 11:00:00,52,51,54,36,46,77,61,27,44,47,55,68,26,30,51,47,29,23,10,76,25,53,37,21,55,36,20,58,70,51,40,23,56,45,NA,29,60,36,37,54,44,73,64,65,30,52,24,29,58,60,56,33,42,53,78,30,18,53,59,60,39,53,53,45,44
2022-01-07 12:00:00,52,51,53,35,47,77,61,27,44,47,54,68,27,30,51,47,29,22,11,76,25,53,38,21,55,36,20,57,70,50,39,23,57,45,NA,29,60,37,38,54,38,73,64,65,29,52,25,29,58,60,57,33,41,53,79,30,19,53,59,59,40,53,53,44,45
2022-01-07 13:00:00,52,50,53,35,47,77,60,27,45,47,54,69,27,31,51,44,28,23,11,77,25,53,38,21,55,36,21,57,70,49,38,23,57,47,NA,29,60,37,37,54,38,73,65,65,32,53,26,27,57,60,57,32,41,53,78,30,19,53,59,59,39,53,53,44,45
2022-01-07 14:00:00,52,48,53,35,47,78,59,27,44,49,54,69,26,31,51,39,28,23,11,78,26,53,38,21,55,36,22,57,70,49,37,23,58,47,NA,28,60,38,36,53,38,73,65,66,30,54,26,26,57,61,57,33,41,53,78,30,19,53,59,59,40,54,54,44,45
2022-01-07 15:00:00,52,45,53,36,46,78,59,26,44,51,54,68,27,30,51,36,28,24,12,78,26,53,39,20,56,36,22,58,70,49,36,24,58,48,NA,26,60,38,37,53,30,73,65,66,31,54,26,28,57,61,58,33,43,53,79,29,19,53,60,58,41,54,54,44,45
2022-01-07 16:00:00,51,44,53,36,47,79,59,27,43,51,55,68,27,31,50,36,28,23,13,78,26,53,40,20,58,36,22,58,71,48,35,24,58,48,NA,25,61,39,36,53,27,75,65,66,33,54,27,28,57,62,58,32,44,52,79,29,18,53,60,58,43,54,54,44,44
2022-01-07 17:00:00,51,43,53,36,49,79,59,28,44,49,56,69,27,32,50,35,27,22,13,78,26,54,38,21,58,36,21,59,57,47,34,24,58,48,NA,25,61,40,36,53,27,76,65,66,34,54,28,28,58,63,58,33,46,52,79,29,18,53,60,58,44,54,54,47,44
2022-01-07 18:00:00,51,43,53,36,50,79,63,30,44,50,56,68,26,33,49,55,27,21,13,77,26,54,33,21,58,37,21,60,33,46,33,27,58,48,NA,24,62,39,35,54,26,75,65,66,37,53,28,28,58,63,58,33,47,52,79,27,18,53,60,58,43,54,54,47,44
2022-01-07 19:00:00,51,42,53,36,51,79,63,32,44,50,57,67,26,33,47,54,26,21,13,77,25,54,33,21,58,37,21,60,31,46,35,29,58,48,NA,24,62,39,34,54,25,74,65,65,36,53,28,30,58,66,58,31,48,52,78,25,21,53,61,58,44,54,54,47,44
2022-01-07 20:00:00,51,40,53,34,51,79,63,32,44,49,57,67,27,32,47,53,26,21,13,77,24,55,33,21,58,38,22,61,31,46,33,29,58,47,NA,23,62,38,34,54,24,73,64,64,35,52,27,29,58,66,58,31,48,51,76,24,22,53,61,57,43,53,54,46,43
2022-01-07 21:00:00,49,40,54,34,51,78,64,33,44,49,57,65,25,34,46,53,25,21,14,77,24,55,36,21,58,38,21,61,31,45,33,27,58,44,NA,23,61,38,33,53,24,72,64,64,34,52,27,29,58,65,57,30,47,51,75,24,22,53,61,56,42,52,53,47,42
2022-01-07 22:00:00,45,40,55,33,51,78,64,32,43,48,58,64,25,33,48,53,26,21,14,77,24,55,35,20,58,39,22,60,31,44,32,27,57,43,NA,22,61,37,32,53,25,72,64,63,33,51,26,30,58,65,55,28,44,52,74,25,22,53,60,56,41,52,53,46,41
2022-01-07 23:00:00,42,39,54,31,49,78,65,31,42,47,56,64,24,33,45,53,25,22,14,77,24,55,33,20,58,38,22,60,31,43,32,27,57,42,NA,22,61,37,31,53,24,71,64,62,34,50,30,31,58,64,54,28,44,52,73,26,22,52,59,55,41,51,54,45,40
2022-01-08,39,39,55,33,47,77,64,30,39,45,55,64,25,34,45,53,26,22,14,77,22,55,35,20,57,36,21,59,31,42,31,27,56,42,NA,22,61,36,31,54,25,71,63,62,35,47,29,31,58,63,54,27,43,52,73,25,22,52,59,53,40,51,53,43,37
2022-01-08 01:00:00,38,38,54,33,45,76,65,29,37,43,54,64,25,34,46,53,24,23,13,76,23,54,36,19,57,35,20,59,30,41,32,27,55,43,NA,22,60,35,30,55,25,70,61,61,36,46,29,32,59,62,53,27,43,52,72,26,22,52,58,53,39,51,54,42,38
2022-01-08 02:00:00,36,37,54,33,44,75,65,28,35,42,54,64,25,35,44,52,24,22,13,75,23,54,36,19,57,33,20,59,29,40,31,27,55,43,NA,21,59,34,29,53,24,69,60,59,37,44,28,35,59,61,53,26,42,53,72,27,22,52,57,51,39,50,54,41,37
2022-01-08 03:00:00,35,36,54,34,42,74,65,28,33,42,53,64,26,35,44,51,24,22,13,75,23,53,37,20,57,32,19,58,29,40,31,28,54,40,NA,22,58,32,28,53,23,67,58,58,38,42,29,36,58,61,53,26,42,53,71,27,22,52,56,49,37,50,55,41,36
2022-01-08 04:00:00,34,36,54,34,41,71,66,27,33,44,53,64,25,35,44,51,24,22,13,75,22,52,36,20,58,32,19,58,29,41,32,28,55,38,NA,21,56,31,28,53,23,66,57,57,39,40,29,38,58,61,53,26,43,53,70,26,22,52,56,47,36,49,55,41,34
2022-01-08 05:00:00,34,37,54,35,39,69,65,26,33,45,52,64,24,35,43,50,23,22,13,75,22,52,36,20,58,32,20,58,29,41,32,28,55,37,NA,21,55,29,27,52,23,67,55,56,39,39,29,39,58,61,53,26,42,54,71,26,21,52,55,47,35,48,56,42,34
2022-01-08 06:00:00,33,37,53,35,38,67,65,25,33,45,52,64,23,35,44,50,24,22,13,75,21,50,35,19,57,32,20,58,30,41,32,29,54,36,NA,21,55,28,26,53,22,67,54,55,39,38,29,41,58,61,53,27,42,54,70,26,21,51,55,46,35,48,56,42,33
2022-01-08 07:00:00,32,36,53,34,37,65,65,25,32,44,51,64,22,35,42,50,24,22,14,75,21,47,36,19,57,31,19,58,30,40,31,29,54,37,NA,21,55,28,25,53,22,68,54,55,40,38,29,42,58,60,52,26,42,54,70,25,21,50,54,46,35,48,57,42,32
2022-01-08 08:00:00,31,36,53,34,35,65,64,28,32,42,51,64,22,35,42,51,23,21,14,75,20,45,35,19,56,31,19,57,29,40,32,29,54,36,NA,21,54,29,24,53,22,69,53,55,39,38,29,43,58,60,52,25,42,54,71,23,21,49,54,47,34,48,56,40,32
2022-01-08 09:00:00,29,36,52,35,34,64,64,29,34,38,51,63,22,35,40,50,22,21,14,75,19,42,35,19,55,31,18,57,29,40,29,28,54,35,NA,22,54,29,25,54,20,69,52,55,37,37,28,43,58,60,51,25,40,54,72,22,20,47,54,45,33,49,57,39,30
2022-01-08 10:00:00,28,36,52,35,32,64,64,28,35,34,51,63,22,36,40,49,22,21,13,76,19,40,35,19,55,32,18,57,29,40,30,29,53,35,NA,21,53,31,25,54,19,70,52,55,39,34,27,43,58,60,52,25,39,53,73,21,20,46,54,45,32,48,56,40,29
2022-01-08 11:00:00,29,34,51,36,33,64,64,29,35,33,52,63,22,35,40,49,21,20,14,77,18,39,35,19,55,33,17,57,29,37,29,30,52,36,NA,20,53,31,25,53,20,70,51,55,40,30,25,43,58,60,50,25,38,53,73,21,20,45,53,45,30,48,56,40,28
2022-01-08 12:00:00,29,33,51,37,32,64,64,30,36,32,52,63,23,33,40,49,22,20,12,76,18,38,34,19,54,35,17,58,27,38,30,30,52,35,NA,20,52,30,24,53,19,70,49,55,40,29,24,43,57,60,51,25,38,53,73,20,21,44,53,47,28,46,56,40,28
2022-01-08 13:00:00,29,33,52,38,31,63,64,30,36,30,52,62,23,32,39,49,22,20,13,75,18,38,34,19,54,35,17,57,27,37,30,30,51,35,NA,19,52,29,24,53,19,70,47,54,38,26,24,44,58,59,50,25,37,53,73,20,20,43,54,47,29,45,56,39,28
2022-01-08 14:00:00,29,34,52,40,30,62,64,30,36,28,51,62,24,32,39,49,21,21,12,74,17,40,33,21,53,35,16,58,28,35,31,30,49,35,NA,18,52,29,25,54,19,69,45,54,40,24,24,44,58,59,50,25,38,53,73,20,21,43,53,48,28,45,55,39,27
2022-01-08 15:00:00,29,35,51,39,31,62,63,30,37,26,51,62,24,32,38,50,22,21,12,74,17,40,32,22,53,36,20,57,28,35,33,30,48,35,NA,20,52,29,25,54,20,69,44,54,37,22,26,43,58,58,51,26,35,53,72,20,21,41,53,49,26,43,55,39,27
2022-01-08 16:00:00,29,36,48,39,32,61,63,29,37,25,50,61,25,34,38,50,23,21,10,74,17,41,32,22,51,37,25,56,28,35,33,29,47,35,NA,20,50,30,26,54,21,66,43,53,36,22,25,43,58,58,51,26,32,53,71,18,22,40,52,49,24,42,55,39,26
2022-01-08 17:00:00,29,34,49,39,31,61,62,27,38,26,46,61,25,32,38,50,24,23,10,74,18,40,32,22,50,38,27,55,27,35,33,28,46,35,NA,20,47,32,26,54,21,65,44,52,37,22,25,42,58,57,51,26,31,53,70,18,22,38,51,49,24,41,54,37,26
